work_id,line_number,original_title
49313442,11191,
48616140,11192,
48874668,11193,
45595985,11194,
46093389,11195,
45555779,11196,
48577876,11197,Elite
47064524,11198,
48089490,11199,
47997057,11200,
43936843,11201,
47450637,11202,
45279471,11203,
46891491,11204,Last Immortal Dragon
45149562,11205,
45833793,11206,
45757760,11207,
45336411,11208,
46661462,11209,
46211186,11210,Gray Back Broken Bear
46107497,11211,Gray Back Ghost Bear
46004169,11212,Gray Back Alpha Bear
45922617,11213,Gray Back Bad Bear
18226088,11214,Forged In Ash
45998390,11215,
43248841,11216,
45479786,11217,
45555912,11218,
19107064,11219,
16968113,11220,Fever
45423051,11221,
42938331,11222,The Hidden Masters of Marandur
45142192,11223,
44393573,11224,
24095982,11225,"Tall, Silent & Lethal"
44977024,11226,
25433352,11227,The Fire Sermon
37509418,11228,
44756452,11229,
43908961,11230,
43122784,11231,
41353425,11232,
44685503,11233,
25064599,11234,
43915154,11235,
6654617,11236,"A Dark Guardian (The Shields, #1)"
40860404,11237,
43151063,11238,
39661156,11239,"Night Sky (Night Sky, #1)"
10685080,11240,The Skin Map (Bright Empires #1)
41191209,11241,Hungry Like the Wolf
42967268,11242,
20389138,11243,
2747547,11244,Night Keepers
15736027,11245,Spellbound
39939856,11246,Dark Tide
39939841,11247,
998755,11248,Killing Moon
41622026,11249,
41378046,11250,
41378030,11251,
41378025,11252,
18114723,11253,The Scarlet Dagger
12745067,11254,
14521370,11255,Touch If You Dare
19150976,11256,
18739512,11257,
24897867,11258,Phoenix's Heart
18156758,11259,
21998969,11260,Hell Bent
5296092,11261,"Into the Lair (Falcon Mercenary Group, #2)"
3973772,11262,"Into the Mist (Falcon Mercenary Group, #1)"
41191222,11263,Her Lone Wolf
26154974,11264,Her Perfect Mate
22021614,11265,
18081153,11266,The Taken
41050501,11267,
26135142,11268,
14532824,11269,Darkfire Kiss
9461704,11270,
6488963,11271,"Winter Kiss (Dragonfire, #4)"
3756710,11272,"Kiss of Fate (Dragonfire, #3)"
2369859,11273,"Kiss of Fury (Dragonfire, #2)"
2230245,11274,"Kiss of Fire (Dragonfire, #1)"
40297891,11275,
18060801,11276,
15700529,11277,
13445577,11278,
19241284,11279,Christmas Pride
13419214,11280,Hidden Embers
25387945,11281,
16332208,11282,
13095066,11283,
8694794,11284,"Hard Magic (Paranormal Scene Investigations, #1)"
9878177,11285,Dark Embers
21541354,11286,
21376750,11287,Mating Instinct
18987023,11288,Primal Possession
21376883,11289,Soulbound
27319693,11290,Fury of Obsession
24037829,11291,
26578090,11292,
26171296,11293,
15949855,11294,Midnight Enchantment
13298583,11295,Dark Enchantment
9312428,11296,Cruel Enchantment
6761829,11297,Wicked Enchantment
276706,11298,"Dragon Blood (Hurog, #2)"
118820,11299,Dragon Bones
14946251,11300,
25380526,11301,
25703796,11302,
21939182,11303,
25380498,11304,
25380481,11305,
22933668,11306,
24665479,11307,
21870298,11308,Unconditional
6134653,11309,Reluctant
25187731,11310,
23555789,11311,Sacrifice
26406116,11312,Moth
48806820,11313,Shearwater
42743397,11314,
21446880,11315,Eye of the Moonrat
6258843,11316,The Secret of the Dread Forest: The Faire Folk Trilogy
2514655,11317,Into the Wildewood: The Faire Folk Trilogy
1308220,11318,The Tree Shepherd's Daughter
2930736,11319,Promise of the Wolves
939293,11320,Nerilka's Story & The Coelura
55903,11321,Flint the King
3167212,11322,Night of Blood
271175,11323,"Land of the Minotaurs (Dragonlance: Lost Histories, #4)"
89561,11324,"Draconian Measures (Dragonlance: Kang's Regiment, #2)"
1261654,11325,"The Gates of Thorbardin (Dragonlance: Heroes, #5; Heroes II, #2)"
1887208,11326,Amber and Blood  (Dragonlance: The Dark Disciple #3)
8809,11327,"Dragonlance Saga, The Dark Disciple, vol 2: Amber and Iron"
18091885,11328,Runelight
2156773,11329,The Dragon Token
3312939,11330,Sunrunner's Fire
1398420,11331,Skybowl
353268,11332,Windwalker
283010,11333,Tangled Webs
2179204,11334,Daughter of the Drow
1865411,11335,
179263,11336,"Grail (The Pendragon Cycle, #5)"
60249,11337,Prince of Chaos
1383207,11338,Knight of Shadows
1907379,11339,Sign of Chaos
16179287,11340,Trumps of Doom
1105577,11341,Blood of Amber
18251662,11342,
24493884,11343,War Master's Gate
15052323,11344,Swift
11078017,11345,Arrow
6587991,11346,Rebel
3144106,11347,Knife
218510,11348,A Nameless Witch
19066436,11349,The Air War
14816653,11350,Heirs of the Blade
13822712,11351,"The Sea Watch (Shadows of the Apt, #6)"
7144176,11352,Salute the Dark
19054760,11353,A Dance With Dragons: Part 2 After The Feast
21855986,11354,A Dance With Dragons: Part 1 Dreams and Dust
978413,11355,The Princess and Curdie
3084097,11356,Clockwork
2385813,11357,The Scarecrow and His Servant
324416,11358,A Necklace of Water #4 (Balefire)
15385152,11359,Lies Beneath
398895,11360,Kull: Exile of Atlantis
1164234,11361,Bran Mak Morn: The Last King
29606,11362,"The Baker's Boy (Book of Words, #1)"
41850099,11363,The Complete Wheel of Time
19206967,11364,The Plant
122925,11365,
938076,11366,The Rivan Codex: Ancient Texts of the Belgariad and the Malloreon
1118061,11367,"Child of Thunder (Renshai Trilogy, #3)"
3132988,11368,The Younger Gods
1118139,11369,"The Last of the Renshai (Renshai Trilogy, #1)"
1046727,11370,Legends
1032984,11371,"Shapechangers (Chronicles of the Cheysuli, Book 1)"
618922,11372,"Beyond Ragnarok (Renshai Chronicles, #1)"
17363,11373,Shame of Man
516753,11374,"Chaos Mode (Mode, #3)"
970804,11375,"Isle of Woman (Geodyssey, #1)"
1118062,11376,"The Western Wizard (Renshai Trilogy, #2)"
1466334,11377,"The Song of Homana (Chronicles of the Cheysuli, Book 2)"
1228085,11378,"The Road Home (Guardians of the Flame, #7)"
379783,11379,"The Road to Ehvenor (Guardians of the Flame, #6)"
1087260,11380,
223744,11381,Dragonsblood
2261682,11382,"Jhegaala (Vlad Taltos, #11)"
18969287,11383,
1309341,11384,Flinx in Flux
13674104,11385,
966756,11386,Secret of the Sixth Magic
966753,11387,Master of the Five Magics
52610063,11388,
47454315,11389,Unraveled
18341788,11390,Half Black Soul
43082760,11391,Spider's Trap
40791450,11392,
17052700,11393,Chasing Magic
6912417,11394,City of Ghosts
13630390,11395,Sacrificial Magic
6749788,11396,Unholy Magic
17581417,11397,
15259729,11398,The Shadow Society
15736146,11399,
25993322,11400,The Queen of Zombie Hearts
23628062,11401,
17326110,11402,Body and Soul
16069455,11403,
24235968,11404,
18327258,11405,Quicksilver
5820346,11406,Devoured
21452066,11407,Through the Zombie Glass
6853229,11408,Claire de Lune
15736142,11409,Pushed
15736140,11410,Touched
24172279,11411,
18157137,11412,Shift
13343509,11413,
14592302,11414,Wide Awake
18087248,11415,
17383136,11416,
16310079,11417,
16271326,11418,
14431286,11419,Into the Shadows
14347696,11420,Eternity
14587070,11421,
10644198,11422,
13461924,11423,Pulse
6351295,11424,Heavenly
11007714,11425,"Book of Love (Knight Angels, #1)"
13396325,11426,Intrinsical
9623530,11427,Banished
6551896,11428,Bleeding Violet
16729968,11429,Destined
17972564,11430,The Council of Mirrors
45312378,11431,
18748939,11432,
13029425,11433,Revelation
5721945,11434,"Flora's Fury: How a Girl of Spirit and a Red Dog Confound Their Friends, Astound Their Enemies, and Learn the Importance of Packing Light"
52170819,11435,
45262610,11436,
21821231,11437,The Eye of Zoltar
16224887,11438,The Song of the Quarkbeast
48015693,11439,Wild Embrace
49918002,11440,Shifters in the Spring
41440019,11441,
20585429,11442,A Reckless Magick
46227547,11443,
18610205,11444,House of Secrets
42854424,11445,
42009417,11446,A Dragon's Guide to the Care and Feeding of Humans
48127432,11447,
46276694,11448,
45247755,11449,
45949900,11450,Numbers
42427472,11451,
13977069,11452,
16959890,11453,
45954477,11454,
45872046,11455,
21861208,11456,
44702518,11457,
45471732,11458,
44890623,11459,
42038126,11460,"Bengal's Quest (Breeds, #30)"
41367297,11461,
42470763,11462,"Trust (Running With Alphas, #1)"
40175982,11463,
44323406,11464,
44070829,11465,
26643523,11466,Wanted: Wild Thing
41880833,11467,
16655580,11468,
27110214,11469,
26687504,11470,
26037974,11471,Fire Rising
25538410,11472,
21508524,11473,Dawn's Desire
21508504,11474,"Night's Awakening (Dark Kings, #0.2)"
23895397,11475,Unclaimed
31181076,11476,
40182698,11477,
25523273,11478,
25440442,11479,
19107069,11480,"Dire Wants (Eternal Wolf Clan, #2)"
24897979,11481,Never Deal with Dragons
26917111,11482,
18315426,11483,
19027961,11484,
7038662,11485,"Trinity (de La Vega Cats, #1)"
25050481,11486,Rule Breaker
20464900,11487,
21856137,11488,
21533352,11489,Enthralled
21538659,11490,Hungry Like a Wolf
21693853,11491,Flirting Under a Full Moon
19102174,11492,Wolfishly Yours
19075528,11493,Angel in Chains
22515162,11494,How Beauty Saved the Beast
21876211,11495,How Beauty Met the Beast
19120438,11496,A Howl for the Highlander
21435036,11497,Wolf with Benefits
19101838,11498,
19120452,11499,Savage Hunger
641624,11500,"Chibi Vampire: The Novel Volume, 1"
10546362,11501,Wolf Fever
5288839,11502,"Destiny of the Wolf (Heart of the Wolf, #2)"
17973158,11503,Samurai Game
16479855,11504,"Stygian's Honor (Breeds, #27)"
2757028,11505,Edge of Danger
17029601,11506,Primal
13405809,11507,"Big Bad Beast (Pride, #6)"
14443485,11508,
13719836,11509,
13609540,11510,
17130305,11511,"On the Prowl (The Others, #6)"
14106483,11512,It Happened One Bite
14521624,11513,In The Heat of The Bite
15030184,11514,Never Been Bit
18083151,11515,The Wolf Who Loved Me
15289264,11516,Dreaming of the Wolf
6695088,11517,Sins of the Flesh
13419769,11518,Hunger Untamed
5483956,11519,Four Dukes and a Devil
10411090,11520,"The Taming of the Wolf (Westfield Wolves, #4)"
6795120,11521,Jared (The Shadow Wranglers)
9848735,11522,"The Wolf Next Door (Westfield Brothers, #3)"
7865197,11523,"Tall, Dark and Wolfish (Westfield Brothers, #2)"
7204119,11524,A Certain Wolfish Charm
2119396,11525,Running Wild
1088050,11526,Checkmate
299409,11527,A Taste of Darkness
106068,11528,The Sword
6440615,11529,To Crave a Blood Moon
7193777,11530,Rapture Untamed
6493164,11531,Passion Untamed
6440611,11532,Obsession Untamed
2438311,11533,When He Was Bad
6892513,11534,Wild Fire
1703978,11535,Hot Spell
7157920,11536,Born to Be Wild
352300,11537,Hunting the Hunter
5272861,11538,A Perfect Darkness
6694702,11539,Bitten by Cupid
7212076,11540,Beast Behaving Badly
3688060,11541,Go Fetch!
3034114,11542,rozariotobanpaia 4
3034113,11543,rozariotobanpaia 3
2494911,11544,rozariotobanpaia 2
2494910,11545,rozariotobanpaia 1
6216551,11546,Faeries Gone Wild
2284410,11547,The Beast in Him
562503,11548,The Palace of Laughter: The Wednesday Tales No. 1 (Julie Andrews Collection)
3331085,11549,"The Dragon Master  (Dragon Series, Book 3)"
82741,11550,Possession
1923539,11551,"The Black Dragon (Dragon Series, Book 2)"
599769,11552,"Dragon Heat (Dragon Series, Book 1)"
255110,11553,"Kissing Coffins (Vampire Kisses, #2)"
1138469,11554,"Dancing With Werewolves (Delilah Street, Paranormal Investigator, Book 1)"
461984,11555,Howl at the Moon
304157,11556,She's No Faerie Princess
39327,11557,The Cursed One
39326,11558,"The Untamed One (Wild Wulfs of London, #3)"
39328,11559,The Dark One
40223686,11560,
44897384,11561,Perfect State
16146984,11562,"The Way of Kings, Part 2"
21869323,11563,Battle of the Ampere
24568906,11564,
2427568,11565,Dhiammara
1936493,11566,Sword of Flame
1936500,11567,Harp of Winds
464969,11568,Aurian
43014935,11569,
55801193,11570,
48249423,11571,Midnight Hour
46035178,11572,
43530433,11573,
17048855,11574,Embers and Echoes
17048878,11575,
44776572,11576,
43013012,11577,Persuasion
43680050,11578,
43227716,11579,
45057212,11580,
44282885,11581,
43476792,11582,Bridges Burned
42550181,11583,
25755203,11584,Night Owls
25781890,11585,
13609559,11586,Spirit Bound
41050511,11587,A Tale of Two Dragons
24160577,11588,Seducing Samantha
25130926,11589,
18974521,11590,
19239106,11591,
22010052,11592,
21589818,11593,
17393338,11594,
24160715,11595,
21867243,11596,"Light My Fire (Dragon Kin, #7)"
13085892,11597,Melting Iron
13051846,11598,
22085584,11599,
18714302,11600,The Unfailing Light
21441644,11601,
14894785,11602,
14300283,11603,The Magnolia League
1798613,11604,"Night Life (Nocturne City, #1)"
17433957,11605,Waking Storms
14119879,11606,Undercurrent
10230258,11607,Lost Voices
7085204,11608,
18000729,11609,Dangerous Boy
40698123,11610,
56191100,11611,
54759814,11612,
53637963,11613,
52459368,11614,
49572602,11615,Miss Frost Solves a Cold Case
48857426,11616,
1333312,11617,Dead Over Heels
26469891,11618,
26110281,11619,
23859008,11620,Doomed
44827959,11621,
42281619,11622,
25740609,11623,
42761753,11624,Black Water
25740612,11625,
45238188,11626,
1877722,11627,Krew elfow
1877759,11628,Czas pogardy
1877750,11629,Chrzest ognia
13201479,11630,
16410159,11631,The Minority Council
791377,11632,
61024,11633,"The Classic Fairy Tales: Texts, Criticism (Norton Critical Editions)"
2600969,11634,The Story of King Arthur and His Knights
1466345,11635,Lady Of The Forest
1232599,11636,"Wunderbare Reisen zu Wasser und Lande, Feldzuge und lustige Abenteuer des Freiherrn von Munchhausen"
2028884,11637,Fool on the Hill
440780,11638,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus
629122,11639,Japanese Tales (Pantheon Fairy Tale & Folklore Library)
159010,11640,Narodnye russkie skazki
1369471,11641,The Blue Fairy Book
1502479,11642,The Atlas of Middle-Earth
10621885,11643,Overwinter
5193967,11644,Frostbite
6278003,11645,23 Hours
450922,11646,Forerunner
1828894,11647,Forerunner Foray
1012796,11648,Catseye
1787523,11649,The Beast Master
858352,11650,Web of the Witch World
859375,11651,kitab 'alf layla@ walayla@ [kitab `alf layla wa-layla]
38776,11652,Titus Groan / Gormenghast / Titus Alone
18362271,11653,Seeking Crystal
41470919,11654,Stealing Phoenix
7564284,11655,Pegasus and the Flame
15239041,11656,Pegasus and the Fight for Olympus
17375394,11657,Pegasus and the New Olympians
21865680,11658,
18072128,11659,
18222825,11660,
14789724,11661,
6567139,11662,
6540142,11663,
6586649,11664,"Mate Hunt (Dragonmen, #1)"
15009400,11665,
6540148,11666,
6461479,11667,Baiting Ben
13511474,11668,Blood Signs
14199530,11669,
6461295,11670,
14597593,11671,From Pack to Pride
14609626,11672,
14572829,11673,
17915201,11674,
7806230,11675,
6855305,11676,
17913233,11677,
17915325,11678,
5251291,11679,
6754435,11680,
17470367,11681,Chasing Seth
16688267,11682,
17841189,11683,Just Like Cats and Dogs
6683639,11684,Finn
16496956,11685,
16411033,11686,
15362663,11687,
6178504,11688,
14860406,11689,The Duty of a Beta
13156215,11690,
15616762,11691,
17915337,11692,
17915428,11693,
19285608,11694,
19207546,11695,
10326881,11696,
6749994,11697,Extinction
17336269,11698,
16843173,11699,
19136805,11700,
16411063,11701,
18545428,11702,
18290308,11703,
16411095,11704,
18635813,11705,
16148701,11706,
16148717,11707,
17916200,11708,
18303277,11709,
16411135,11710,
16411051,11711,
16411047,11712,
18290393,11713,
17336219,11714,
16148656,11715,
17913807,11716,
16148673,11717,
16148647,11718,
17340120,11719,
16148642,11720,
16843148,11721,
17235988,11722,
16350934,11723,
16032472,11724,
16148616,11725,
16032459,11726,
16032376,11727,
15681601,11728,
16032445,11729,
15681578,11730,
16032365,11731,
15681638,11732,
15681632,11733,
16032423,11734,
15681635,11735,
15681574,11736,
15681489,11737,
15681552,11738,
15599744,11739,
15678299,11740,
15681564,11741,
15472258,11742,
15572489,11743,
19046712,11744,Blutopfer
49968990,11745,Nachtjagd
6328149,11746,Fire and Ice
1813704,11747,Magnus Heat (Magnus Pack #1 & 2)
10565249,11748,
14526241,11749,Devil's Kiss
43372015,11750,
45556436,11751,
19981022,11752,
14949281,11753,Transcendence
18264375,11754,
17579117,11755,Phoenix
18183974,11756,
16753760,11757,
23979663,11758,
1802582,11759,"The Death of Sleep (Planet Pirates, #2)"
649937,11760,Magic for Beginners
23901613,11761,
759671,11762,Which Witch?
2542024,11763,Smoke and Ashes
1059374,11764,Smoke and Mirrors
1315572,11765,The Spellcoats
1121935,11766,Drowned Ammet
1220147,11767,The Crown of Dalemark
18182117,11768,Just for Fins
18015113,11769,Monstrous Beauty
258470,11770,Oh My Goth
2424247,11771,Prom Nights from Hell
6217232,11772,As You Wish
17149812,11773,Forbidden Mind
8701461,11774,"The Bite of Silence (Biting Love, #3)"
5124661,11775,Bite Me
48292921,11776,
14465787,11777,Fang Me (Demon Underground #3)
10740556,11778,Try Me (Demon Underground #2)
9264296,11779,
6423921,11780,Biting Nixie
465974,11781,"Dead by Day (Sookie Stackhouse, #4-5)"
19100010,11782,
1369362,11783,Shadowmancer
867,11784,The Seventh Tower Volumes 1-3
18311967,11785,
41130558,11786,"Night Shift (Kate Daniels, #6.5; SPI Files, # 0.5; Psy-Changeling, #12.5; Barbarian, #1)"
7162224,11787,Shadows Cast By Stars
15535689,11788,
19067303,11789,The Dark Light
3018977,11790,The Black Tattoo
1717464,11791,Uninvited
2336947,11792,Revealers
7347684,11793,
26688035,11794,
26688022,11795,
2773922,11796,Witch Season: Summer & Fall
383788,11797,Horns and Wrinkles
21363598,11798,Earthbound
21417079,11799,
6611823,11800,The Poison Eaters: and Other Stories
1726249,11801,Ruler of the Realm
1729233,11802,The Telling Pool
946083,11803,Slangens gave
13473833,11804,Imaginary Girls
25128526,11805,Endsinger
24743818,11806,
3815618,11807,Petrodor (Trial of Blood and Steel)
2241072,11808,Sasha: A Trial of Blood and Steel
10972597,11809,The Rebel Prince
6949800,11810,The Crowded Shadows
14423778,11811,Shadow Days: A Nightshade Novella
15115529,11812,Stopping Time and Old Habits
21902963,11813,
21526692,11814,'Til The World Ends
8802711,11815,
255086,11816,"Vampireville (Vampire Kisses, #3)"
6474145,11817,"Tall, Dark & Fangsome"
3259105,11818,Stakes & Stilettos
15552391,11819,That Old Black Magic
15711101,11820,
18111717,11821,Reign Fall
21902136,11822,Foretold
2770637,11823,"Staked (Void City, Book 1)"
16669337,11824,Asunder
39894971,11825,
893435,11826,Sea-Kings of Mars
13732807,11827,
25987812,11828,
21533270,11829,
19107333,11830,
3078954,11831,"Imajica, Book 2: The Reconciliation"
19257831,11832,
2206446,11833,Darkwing
1003964,11834,Deep Secret
53186285,11835,Forest of a Thousand Lanterns
49456225,11836,The Continent
31831835,11837,
48012732,11838,The Ship of the Dead
1934157,11839,Haroun and the Sea of Stories
21549576,11840,Desert Tales (Wicked Lovely)
19220660,11841,Hellenic Immortal
18172972,11842,
855,11843,Legacy of the Darksword
1848671,11844,Triumph of the Darksword
1848672,11845,Doom of the Darksword  (Part 2 of 2)
2975460,11846,Forging the Darksword
1087453,11847,The Inheritor
11632,11848,Douglas Adams's Starship Titanic
6501785,11849,
81603,11850,Ravens of Avalon
175757,11851,Ancestors of Avalon
3037741,11852,The Fall of Atlantis
13017616,11853,Of Love and Evil
2926090,11854,Blood Canticle
2925858,11855,Blackwood Farm
3396128,11856,"Thirteen Orphans (Breaking the Wall, #1)"
15537858,11857,
8836940,11858,
6485985,11859,The Sword of the Lady: A Novel of the Change (Change Series)
2950170,11860,The Scourge of God
2894220,11861,The Sunrise Lands
604607,11862,The Protector's War
1677250,11863,A Meeting at Corvallis
1789199,11864,Dies the Fire
541978,11865,Trek to Kraggen-Cor
1673147,11866,Voyage of the Fox Rider
17235476,11867,Seawitch
11850739,11868,
7355328,11869,Labyrinth
5895274,11870,Vanished
2144072,11871,"Underground (Greywalker, #3)"
289022,11872,"Poltergeist (Greywalker, #2)"
2372529,11873,The Books of the South: Tales of the Black Company
41178436,11874,Dragons at Crumbling Castle
16731103,11875,
461938,11876,Callahan's Lady
21383469,11877,The Book of Paul
2718470,11878,Clockwork Heart
1023926,11879,The Mammoth Book of Comic Fantasy
144659,11880,The Rincewind Trilogy
62503,11881,"Johnny and the Bomb (Johnny Maxwell, #3)"
316018,11882,The Art of Discworld
1862679,11883,Glory Road
404697,11884,Space Cadet
1862678,11885,"Waldo and Magic, Inc."
42139222,11886,The Isle of the Lost
224633,11887,kingudamuhatsuII 1
19245526,11888,
22246673,11889,
364231,11890,"Hell's Belles (Hell on Earth, #1)"
302969,11891,Icefire
42819818,11892,
1325142,11893,The Empty House and Other Ghost Stories (Large Print Edition)
21761413,11894,
27570868,11895,
42018250,11896,
19114523,11897,The Witch of Little Italy
27110239,11898,
13476114,11899,
7375106,11900,As Lie The Dead
41856,11901,The Witch Family
18235020,11902,The Scargill Cove Case Files
13119603,11903,
48693139,11904,Closer to the Chest
44193661,11905,
42955396,11906,From a High Tower
66456,11907,The Green Pearl
26542493,11908,Blood Red
21554978,11909,Steadfast
16316102,11910,Wide Open
542397,11911,Midnight at the Well of Souls
170306,11912,"The Armies of Daylight (The Darwath Trilogy, Book 3)"
1242364,11913,The Walls of Air
1718003,11914,The Time of the Dark
19101515,11915,
3192354,11916,The Alton Gift
18464378,11917,Under My Hat: Tales from the Cauldron
6657515,11918,The Immorality Engine
4833958,11919,The Osiris Ritual
18132839,11920,Home from the Sea
5298839,11921,Lyonesse: Suldrun's Garden
14572536,11922,Queen of Kings
14547461,11923,"Conspiracies (Shadow Grail, #2)"
8193079,11924,"Legacies (Shadow Grail, #1)"
2278326,11925,Into the Darkness
14635550,11926,Unnatural Issue
19365,11927,The Hidden Family
930587,11928,The Family Trade
6539241,11929,The Phoenix Transformed
6829290,11930,"The Phoenix Endangered (Enduring Flame, #2)"
2797785,11931,The Phoenix Unchained
6405877,11932,Alcatraz Versus the Knights of Crystallia
13453261,11933,
1782540,11934,Rediscovery
170881,11935,The Valdemar Companion
16094,11936,Sword of Ice And Other Tales of Valdemar
16087,11937,Crossroads and Other Tales of Valdemar (Valdemar Anthologies)
2295582,11938,When Darkness Falls
2602,11939,Sun in Glory and Other Tales of Valdemar
2613,11940,"To Light A Candle (Obsidian, #2)"
2617,11941,The Outstretched Shadow
45740056,11942,
9213169,11943,
27437867,11944,
38974194,11945,A Vision of Fire
26406059,11946,
16438752,11947,Unrest
1109105,11948,The Harrowing
14431213,11949,
21858256,11950,
1705038,11951,Was
21591489,11952,
19385292,11953,The Druid Stone
16997772,11954,Crushed
53362942,11955,
48577030,11956,
44359465,11957,
43003538,11958,
24665467,11959,
54795861,11960,Archangel's Viper
55468019,11961,
53643079,11962,
47750746,11963,
41497420,11964,
41497379,11965,
46881933,11966,
1342367,11967,"The Mighty Hunter (Lords of the Abyss, #1)"
857451,11968,The Savage King
20387808,11969,"Her Viking Wolf (50 Loving States, #3)"
24337573,11970,Close Remembrance (The Krinar Chronicles #3)
21932170,11971,"Close Obsession (The Krinar Chronicles, #2)"
19031719,11972,Winter of the Wolf
16408369,11973,Hour of the Lion (The Wild Hunt Legacy 1)
42577198,11974,
21571431,11975,
16915080,11976,
4230816,11977,In Heat
3704594,11978,Prophecy: Dark Moon Rising
6512554,11979,Reunion
14612068,11980,
3704556,11981,Prophecy: Caelestis and Aurorea
26567950,11982,
40311627,11983,
29719831,11984,
25584654,11985,
26327453,11986,
28143320,11987,
27018773,11988,
26466398,11989,
23585363,11990,Christmas in the Kitchen
21883760,11991,Poker Night
24088376,11992,Stalking Hawke
17301824,11993,Wolf School
17301776,11994,
15151732,11995,A Gift for Kit
15716262,11996,Lord of the Abyss
23392722,11997,NightDrake
18564653,11998,"Covet (Vampire Erotic Theatre Romance, #1)"
3704482,11999,Prophecy: Child of Light
18576371,12000,"Crave (Vampire Erotic Theatre Romance, #2)"
23756518,12001,"Bewitch (Vampire Erotic Theatre Romance, #5)"
23692943,12002,
23681683,12003,
41240560,12004,Luna of Mine
26620811,12005,
19192317,12006,"Seduce (Vampire Erotic Theatre Romance, #3)"
21963328,12007,
24661816,12008,Blood Torn
24034767,12009,No Place Like Oz
40175158,12010,
41824344,12011,Circus Mirandus
25384237,12012,The Mark of the Dragonfly
25149772,12013,The Nethergrim
15103740,12014,The Shattering
45658600,12015,Hope and Red
23963283,12016,Dreamer's Pool
27833532,12017,
4075456,12018,Immortal: Love Stories with Bite
24575140,12019,
3679389,12020,The Eye of the Moon
1654823,12021,El desierto de hielo
3327028,12022,El clan de la lloba
42424366,12023,Under the Dome
1777516,12024,The Sailor on the Seas of Fate
1479741,12025,The Fortress of the Pearl
25077398,12026,
25082383,12027,
48658908,12028,The Wise Man's Fear
48658825,12029,The Wise Man's Fear
14199506,12030,Assasin's Creed: Brotherhood
7921323,12031,Assassin's Creed: Renaissance
39949551,12032,Mistress of Magic
57406890,12033,Kushiel's Dart (Part 1)
2960816,12034,Windhaven
17411497,12035,A Feast for Crows
50211982,12036,A Feast for Crows
21886036,12037,A Clash of Kings
21892386,12038,A Clash of Kings
25788654,12039,A Game of Thrones
1805783,12040,"A Manopla de Karasthan (Cronicas de Allaryia, #1)"
2073140,12041,A Batalha do Apocalipse
166852,12042,The Book With No Name
21847559,12043,
7646901,12044,"Edge of Craving (Primal Instinct, #0.5)"
1754703,12045,"Born In Twilight (Wings in the Night, #5)"
347933,12046,Embrace The Twilight
6259131,12047,Bloodline
266064,12048,Prince Of Twilight
3331080,12049,Angel's Pain
990220,12050,Edge Of Twilight
2437919,12051,"Lover's Bite (Wings in the Night, #14)"
87042,12052,"Blue Twilight (Wings in the Night, #11)"
1754702,12053,Demon's Kiss
601179,12054,Twilight Hunger
1958792,12055,Wings in the Night
29325094,12056,
28096028,12057,
18178974,12058,
25040110,12059,Moonlight
23898944,12060,
19071559,12061,A Love Untamed
13151572,12062,Ecstasy Untamed
2290819,12063,Igraine Ohnefurcht
4030880,12064,Water Tales: Aquamarine and Indigo
4030682,12065,Aquamarine
14351060,12066,A Tale of Two Castles
6627830,12067,Quatrain
2906784,12068,"Fortune and Fate (Twelve Houses, #5)"
1352687,12069,Griffin's Daughter
736746,12070,The Candlestone
1892696,12071,The Fire Eternal
3086587,12072,"Sma man kastar langa skuggor  (Sagan om Isfolket, #38)"
3086859,12073,"Fangad av tiden (Sagaen om Isfolket, #40)"
3086520,12074,"Stad i skrack (Sagan om Isfolket, #37)"
3087077,12075,"Det svarta vattnet (Sagaen om Isfolket, #46)"
3086755,12076,"Rop av stumma roster (Sagan om Isfolket, #39)"
3087018,12077,"Legenden om Marco (Sagaen om Isfolket, #45)"
3086908,12078,"Demonernas fjall (Sagaen om Isfolket, #41)"
3086456,12079,"Trollmane (Sagan om Isfolket, #36)"
512667,12080,Tian Shi Jin Kari Qu  20
72522,12081,Tian Shi Jin Kari Qu  10
72520,12082,Tian Shi Jin Kari Qu  9
72513,12083,Tian Shi Jin Kari Qu  7
1561868,12084,Tian Shi Jin Kari Qu  6
72507,12085,Tian Shi Jin Kari Qu  4
72509,12086,Tian Shi Jin Kari Qu  5
24327917,12087,
3086429,12088,"Vandring i morkret (Sagan om Isfolket, #35)"
3086400,12089,"Kvinnan pa stranden (Sagan om Isfolket, #34)"
3085762,12090,"Nattens demon (Sagan om Isfolket, #33)"
3085730,12091,"Hunger (Sagan om Isfolket, #32)"
3085677,12092,"Farjkarlen (Sagan om Isfolket, #31)"
3073795,12093,"Omanniskan (Sagan om Isfolket, #30)"
6804618,12094,"Lucifers karlek (Sagaen om Isfolket, #29)"
3073754,12095,"Is och eld (Sagaen om Isfolket, #28)"
3073640,12096,"Skandalen (Sagaen om Isfolket, #27)"
3073500,12097,Huset i Eldafjord (Sagan om Isfolket #26)
3073419,12098,"Engel med svarte vinger (Sagaen om Isfolket, #25)"
3073377,12099,"Djupt i jorden (Sagan om Isfolket, #24)"
3073317,12100,Vargtimmen (Sagan om Isfolket #21)
3073268,12101,Korpens vingar (Sagan om Isfolket #20)
3073179,12102,Bakom fasaden (Sagan om Isfolket #18)
3073112,12103,"Vinden fra ost (Sagaen om Isfolket, #15)"
